  채용정보,,,,,,,,,,,,,,,
기관명,공고명,공고시작일,공고마감일,접수시작일,접수마감일,접수방법,접수대행,일반전형,채용인원,채용방법,전형방법,임용시기,임용조건,담당부서,연락처
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,일반직(시설),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,경력직(행정),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,경력직(기계),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,경력직(기계_안전),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,경력직(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,경력직(환경),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,경력직(토목),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,장애인(행정),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,장애인(환경),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,보훈(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 부산환경공단 신규직원 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,보훈(전기),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 공무직 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,시설관리원(운전),3,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 공무직 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,사무보조원(UIS),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 고졸 기능인재 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,일반직(기계),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 상반기 고졸 기능인재 채용 공고,5/4/20,5/25/20,5/11/20,5/25/20,인터넷접수,http://beco.incruit.com,일반직(전기),2,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,일반직(행정),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,일반직(기계),10,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,일반직(전기),10,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,일반직(환경),4,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,일반직(토목),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
부산환경공단,2020년 하반기 신규직원 채용공고,10/12/20,11/2/20,10/19/20,11/2/20,인터넷접수,http://beco.incruit.com,경력직(기계),1,NCS기반 직무능력중심 채용,"1차 서류전형, 2차 필기시험, 3차 면접시험, 4차 면접시험",데이터 없음,"공고일 전일 현재 주민등록상 현주소가 부산광역시로 등재된 자, 만18세 이상 만 60세 이하, 남성의 경우 병역필, 분야별 자격증 소지자, 장애인 및 보훈 대상자의 경우 응시자격에 해당하며 동시에 필요 자격증 취득자, 경력직의 경우 필요한 자격증 소지 또는 경력이 응시자격을 충족하는자",경영지원처,051-760-3234
